PMG    BHE          4188 n -  s4       40 n -  s4       40 y        -1 20140122 12:00:00
PMG    BHN          4187 n -  s4       40 n -  s4       40 y        -1 20140122 12:00:00
PMG    BHZ          4186 n -  s4       40 n -  s4       40 y        -1 20140122 12:00:00
