CONTIN           PMG                  PMG    BHZ      7200.00 1  2003162  2286324 20081229 12:00:00
CONTIN           PMG                  PMG    BHN      7200.00 1  2003162  2286324 20081229 12:00:00
CONTIN           PMG                  PMG    BHE      7200.00 1  2003162  2286324 20081229 12:00:00
