IL01   SHZ          2882 n CA -        20 n -  s3       20 y        -1 20180925 12:00:00
IL02   SHZ          2883 n CA -        20 n -  s3       20 y        -1 20180925 12:00:00
IL03   SHZ          2884 n CA -        20 n -  s3       20 y        -1 20180925 12:00:00
IL04   SHZ          2885 n CA -        20 n -  s3       20 y        -1 20180925 12:00:00
IL05   SHZ          2886 n CA -        20 n -  s3       20 y        -1 20180925 12:00:00
IL06   SHZ          2887 n CA -        20 n -  s3       20 y        -1 20180925 12:00:00
IL07   SHZ          2888 n CA -        20 n -  s3       20 y        -1 20180925 12:00:00
IL08   SHZ          2889 n CA -        20 n -  s3       20 y        -1 20180925 12:00:00
IL09   SHZ          2890 n CA -        20 n -  s3       20 y        -1 20180925 12:00:00
IL10   SHZ          2891 n CA -        20 n -  s3       20 y        -1 20180925 12:00:00
IL11   SHZ          2892 n CA -        20 n -  s3       20 y        -1 20180925 12:00:00
IL12   SHZ          2893 n CA -        20 n -  s3       20 y        -1 20180925 12:00:00
IL13   SHZ          2894 n CA -        20 n -  s3       20 y        -1 20180925 12:00:00
IL14   SHZ          2895 n CA -        20 n -  s3       20 y        -1 20180925 12:00:00
IL15   SHZ          2896 n CA -        20 n -  s3       20 y        -1 20180925 12:00:00
IL16   SHZ          2897 n CA -        20 n -  s3       20 y        -1 20180925 12:00:00
IL17   SHZ          2898 n CA -        20 n -  s3       20 y        -1 20180925 12:00:00
IL18   SHZ          2899 n CA -        20 n -  s3       20 y        -1 20180925 12:00:00
IL19   SHZ          2900 n CA -        20 n -  s3       20 y        -1 20180925 12:00:00
IL31   BHE          4911 n CA -        40 n -  s3       40 y        -1 20180925 12:00:00
IL31   BHN          4910 n CA -        40 n -  s3       40 y        -1 20180925 12:00:00
IL31   BHZ          4909 n CA -        40 n -  s3       40 y        -1 20180925 12:00:00
