I59H1   2001051  2010040   19.591532 -155.893600    1.0760 HAWAII_INFRASONIC_ARRAY,_USA                       ss   I59US     0.0000    0.0000 20111227 12:00:00
I59H2   2001051  2010040   19.600961 -155.895270    1.0831 HAWAII_INFRASONIC_ARRAY,_USA                       ss   I59US     1.0430   -0.1751 20111227 12:00:00
I59H3   2001051  2010040   19.591060 -155.881750    1.1699 HAWAII_INFRASONIC_ARRAY,_USA                       ss   I59US    -0.0522    1.2423 20111227 12:00:00
I59H4   2001051  2010040   19.585536 -155.898800    1.0041 HAWAII_INFRASONIC_ARRAY,_USA                       ss   I59US    -0.6632   -0.5452 20111227 12:00:00
I59US   2001051  2010040   19.591532 -155.893600    1.0760 HAWAII_INFRASONIC_ARRAY,_USA                       ar   I59US     0.0000    0.0000 20111227 12:00:00
I59H1   2010041  2286324   19.591532 -155.893600    1.0335 HAWAII_INFRASONIC_ARRAY,_USA                       ss   I59US     0.0000    0.0000 20111227 12:00:00
I59H2   2010041  2286324   19.600961 -155.895270    1.0409 HAWAII_INFRASONIC_ARRAY,_USA                       ss   I59US     1.0430   -0.1751 20111227 12:00:00
I59H3   2010041  2286324   19.591060 -155.881750    1.1301 HAWAII_INFRASONIC_ARRAY,_USA                       ss   I59US    -0.0522    1.2423 20111227 12:00:00
I59H4   2010041  2286324   19.585536 -155.898800    0.9620 HAWAII_INFRASONIC_ARRAY,_USA                       ss   I59US    -0.6632   -0.5452 20111227 12:00:00
I59US   2010041  2286324   19.591532 -155.893600    1.0335 HAWAII_INFRASONIC_ARRAY,_USA                       ar   I59US     0.0000    0.0000 20111227 12:00:00
