   11797 Streckeisen_STS-2_+_Q330HR                         STS-2  b d   40.000000   6.32430000E-02         1.000000 responses                                                        ARTI_BHZ_AF_2018256.fap          fap    20181211 12:00:00
   11798 Streckeisen_STS-2_+_Q330HR                         STS-2  b d   40.000000   6.32430000E-02         1.000000 responses                                                        ARTI_BHN_AF_2018256.fap          fap    20181211 12:00:00
   11799 Streckeisen_STS-2_+_Q330HR                         STS-2  b d   40.000000   6.32430000E-02         1.000000 responses                                                        ARTI_BHE_AF_2018256.fap          fap    20181211 12:00:00
