I36H1   2004314  2286324  -43.916620 -176.483370    0.0137 CHATHAM_NEW_ZEALAND_INFRASONIC_ARRAY               ss   I36NZ     0.0000    0.0000 20051012 12:00:00
I36H2   2004314  2286324  -43.915047 -176.484660    0.0200 CHATHAM_NEW_ZEALAND_INFRASONIC_ARRAY               ss   I36NZ     0.1749   -0.1037 20051012 12:00:00
I36H3   2004314  2286324  -43.917208 -176.480780    0.0073 CHATHAM_NEW_ZEALAND_INFRASONIC_ARRAY               ss   I36NZ    -0.0654    0.2081 20051012 12:00:00
I36H4   2004314  2286324  -43.916469 -176.486180    0.0123 CHATHAM_NEW_ZEALAND_INFRASONIC_ARRAY               ss   I36NZ     0.0168   -0.2258 20051012 12:00:00
I36L1   2004314  2286324  -43.910967 -176.483530    0.0057 CHATHAM_NEW_ZEALAND_INFRASONIC_ARRAY               ss   I36NZ     0.6284   -0.0129 20051012 12:00:00
I36L2   2004314  2286324  -43.931104 -176.496010    0.0268 CHATHAM_NEW_ZEALAND_INFRASONIC_ARRAY               ss   I36NZ    -1.6102   -1.0155 20051012 12:00:00
I36L3   2004314  2286324  -43.920820 -176.516110    0.0119 CHATHAM_NEW_ZEALAND_INFRASONIC_ARRAY               ss   I36NZ    -0.4674   -2.6307 20051012 12:00:00
I36L4   2004314  2286324  -43.908178 -176.508120    0.0161 CHATHAM_NEW_ZEALAND_INFRASONIC_ARRAY               ss   I36NZ     0.9382   -1.9891 20051012 12:00:00
I36NZ   2004314  2286324  -43.916620 -176.483370    0.0137 CHATHAM_NEW_ZEALAND_INFRASONIC_ARRAY               ar   I36NZ     0.0000    0.0000 20051012 12:00:00
