SPA0   HHE          8773 n CA -        80 n -  s4       80 y        -1 20190717 12:00:00
SPA0   HHN          8772 n CA -        80 n -  s4       80 y        -1 20190717 12:00:00
SPA0   HHZ          5866 n CA -        80 n -  s4       80 y        -1 20150505 12:00:00
SPA1   HHZ          5869 n CA -        80 n -  s4       80 y        -1 20150505 12:00:00
SPA2   HHZ          5870 n CA -        80 n -  s4       80 y        -1 20150505 12:00:00
SPA3   HHZ          5871 n CA -        80 n -  s4       80 y        -1 20150505 12:00:00
SPB1   HHE          5874 n CA -        80 n -  s4       80 y        -1 20150505 12:00:00
SPB1   HHN          5873 n CA -        80 n -  s4       80 y        -1 20150505 12:00:00
SPB1   HHZ          5872 n CA -        80 n -  s4       80 y        -1 20150505 12:00:00
SPB2   HHE          5877 n CA -        80 n -  s4       80 y        -1 20150505 12:00:00
SPB2   HHN          5876 n CA -        80 n -  s4       80 y        -1 20150505 12:00:00
SPB2   HHZ          5875 n CA -        80 n -  s4       80 y        -1 20150505 12:00:00
SPB3   HHE          5880 n CA -        80 n -  s4       80 y        -1 20150505 12:00:00
SPB3   HHN          5879 n CA -        80 n -  s4       80 y        -1 20150505 12:00:00
SPB3   HHZ          5878 n CA -        80 n -  s4       80 y        -1 20150505 12:00:00
SPB4   HHE          5883 n CA -        80 n -  s4       80 y        -1 20150505 12:00:00
SPB4   HHN          5882 n CA -        80 n -  s4       80 y        -1 20150505 12:00:00
SPB4   HHZ          5881 n CA -        80 n -  s4       80 y        -1 20150505 12:00:00
SPB5   HHE          5886 n CA -        80 n -  s4       80 y        -1 20150505 12:00:00
SPB5   HHN          5885 n CA -        80 n -  s4       80 y        -1 20150505 12:00:00
SPB5   HHZ          5884 n CA -        80 n -  s4       80 y        -1 20150505 12:00:00
