SPA0    1992311  2286324   78.177700   16.370000    0.3230 Spitsbergen_Array,_Norway                          ss   SPITS     0.0000    0.0000 20040924 12:00:00
SPA1    1992311  2286324   78.179700   16.375500    0.3200 Spitsbergen_Array,_Norway                          ss   SPITS     0.2220    0.1250 20040924 12:00:00
SPA2    1992311  2286324   78.175900   16.376600    0.2500 Spitsbergen_Array,_Norway                          ss   SPITS    -0.2050    0.1510 20040924 12:00:00
SPA3    1992311  2286324   78.177300   16.358800    0.3390 Spitsbergen_Array,_Norway                          ss   SPITS    -0.0490   -0.2540 20040924 12:00:00
SPB1    1992311  2286324   78.179600   16.390600    0.3010 Spitsbergen_Array,_Norway                          ss   SPITS     0.2050    0.4690 20040924 12:00:00
SPB2    1992311  2286324   78.174200   16.384600    0.2000 Spitsbergen_Array,_Norway                          ss   SPITS    -0.3870    0.3330 20040924 12:00:00
SPB3    1992311  2286324   78.173700   16.358400    0.2340 Spitsbergen_Array,_Norway                          ss   SPITS    -0.4430   -0.2630 20040924 12:00:00
SPB4    1992311  2286324   78.178900   16.348200    0.3400 Spitsbergen_Array,_Norway                          ss   SPITS     0.1330   -0.4950 20040924 12:00:00
SPB5    1992311  2286324   78.182300   16.368300    0.2950 Spitsbergen_Array,_Norway                          ss   SPITS     0.5100   -0.0370 20040924 12:00:00
SPITS   1992311  2286324   78.177700   16.370000    0.3230 Spitsbergen_Array,_Norway                          ar   SPITS     0.0000    0.0000 20040924 12:00:00
