CTA    BHE          4100 n -  s4       40 n -  s4       40 y        -1 20191008 12:00:00
CTA    BHN          4099 n -  s4       40 n -  s4       40 y        -1 20191008 12:00:00
CTA    BHZ          4098 n -  s4       40 n -  s4       40 y        -1 20191008 12:00:00
