I07H1  BDF          1985 n CA -       -20 n -  s4      -20 y        -1 20030730 12:00:00
I07H1  LDA          4712 n CA -         1 n -  s4        1 y        -1 20130926 12:00:00
I07H1  LKO          4713 n CA -         1 n -  s4        1 y        -1 20130926 12:00:00
I07H1  LWD          4714 n CA -         1 n -  s4        1 y        -1 20130926 12:00:00
I07H1  LWS          4715 n CA -         1 n -  s4        1 y        -1 20130926 12:00:00
I07H2  BDF          1986 n CA -       -20 n -  s4      -20 y        -1 20030730 12:00:00
I07H3  BDF          1987 n CA -       -20 n -  s4      -20 y        -1 20030730 12:00:00
I07H4  BDF          1988 n CA -       -20 n -  s4      -20 y        -1 20030730 12:00:00
I07H5  BDF          4716 n CA -       -20 n -  s4      -20 y        -1 20130805 12:00:00
I07H6  BDF          4717 n CA -       -20 n -  s4      -20 y        -1 20130805 12:00:00
I07H7  BDF          4718 n CA -       -20 n -  s4      -20 y        -1 20130805 12:00:00
I07H8  BDF          4719 n CA -       -20 n -  s4      -20 y        -1 20130805 12:00:00
