VNDA1  SHZ          1653 n CA -        40 n -  s3       40 y        -1 20171109 12:00:00
VNDAB  BHE          1652 n CA -        40 n -  s3       40 y        -1 20171109 12:00:00
VNDAB  BHN          1651 n CA -        40 n -  s3       40 y        -1 20171109 12:00:00
VNDAB  BHZ          1650 n CA -        40 n -  s3       40 y        -1 20171109 12:00:00
