LZA0   BHZ          8522 n CA -        40 n -  s3       40 y        -1 20180124 12:00:00
LZA1   BHZ          8953 n CA -        40 n -  s3       40 y        -1 20180124 12:00:00
LZA2   BHZ          8954 n CA -        40 n -  s3       40 y        -1 20180124 12:00:00
LZA3   BHZ          8955 n CA -        40 n -  s3       40 y        -1 20180124 12:00:00
LZAB   BHE          8958 n CA -        40 n -  s3       40 y        -1 20180124 12:00:00
LZAB   BHN          8957 n CA -        40 n -  s3       40 y        -1 20180124 12:00:00
LZAB   BHZ          8956 n CA -        40 n -  s3       40 y        -1 20180124 12:00:00
LZB1   BHZ          8529 n CA -        40 n -  s3       40 y        -1 20180124 12:00:00
LZB2   BHZ          8530 n CA -        40 n -  s3       40 y        -1 20180124 12:00:00
LZB3   BHZ          8531 n CA -        40 n -  s3       40 y        -1 20180124 12:00:00
LZB4   BHZ          8532 n CA -        40 n -  s3       40 y        -1 20180124 12:00:00
LZB5   BHZ          8533 n CA -        40 n -  s3       40 y        -1 20180124 12:00:00
LZBB   BHE          8536 n CA -        40 n -  s3       40 y        -1 20180124 12:00:00
LZBB   BHN          8535 n CA -        40 n -  s3       40 y        -1 20180124 12:00:00
LZBB   BHZ          8534 n CA -        40 n -  s3       40 y        -1 20180124 12:00:00
